"Id";"DTime";"AHorizontal";"AVertical";"Frequency";"Amplitude";"Variance";"Snr"
3503;"2024-02-07 12:15:07";120;0;2400;-44.7753;0.0157014;280.559
3504;"2024-02-07 12:15:07";120;0;2400;-44.7763;0.0166987;287.334
3505;"2024-02-07 12:15:07";120;0;2400;-44.7585;0.0174447;270.248
3506;"2024-02-07 12:15:07";120;0;2400;-44.7431;0.018072;278.383
3507;"2024-02-07 12:15:07";120;0;2400;-44.7246;0.0191571;285.094
3508;"2024-02-07 12:15:07";120;0;2400;-44.713;0.0204164;257.627
3509;"2024-02-07 12:15:07";120;0;2400;-44.6977;0.0159785;282.705
3510;"2024-02-07 12:15:07";120;0;2400;-44.6922;0.0173669;281.606
3511;"2024-02-07 12:15:13";120;0;2500;-43.457;0.0157502;315.402
3512;"2024-02-07 12:15:13";120;0;2500;-43.447;0.0115964;298.921
3513;"2024-02-07 12:15:13";120;0;2500;-43.4453;0.0114287;317.057
3514;"2024-02-07 12:15:13";120;0;2500;-43.4461;0.0162952;342.23
3515;"2024-02-07 12:15:13";120;0;2500;-43.4474;0.0172088;299.184
3516;"2024-02-07 12:15:13";120;0;2500;-43.4454;0.0137236;308.406
3517;"2024-02-07 12:15:13";120;0;2500;-43.4508;0.0158753;282.315
3518;"2024-02-07 12:15:13";120;0;2500;-43.4618;0.0173271;287.621
3519;"2024-02-07 12:15:13";120;0;2500;-43.4775;0.0177221;274.635
3520;"2024-02-07 12:15:13";120;0;2500;-43.4948;0.0172424;300.492
3521;"2024-02-07 12:15:13";120;0;2500;-43.5144;0.0154457;318.88
3522;"2024-02-07 12:15:13";120;0;2500;-43.5313;0.0158845;319.279
3523;"2024-02-07 12:15:13";120;0;2500;-43.5453;0.015737;337.586
3524;"2024-02-07 12:15:19";120;0;2600;-43.7169;0.0154077;350.961
3525;"2024-02-07 12:15:19";120;0;2600;-43.7233;0.0214934;326.173
3526;"2024-02-07 12:15:19";120;0;2600;-43.7345;0.0241618;415.675
3527;"2024-02-07 12:15:19";120;0;2600;-43.7344;0.0180602;410.302
3528;"2024-02-07 12:15:20";120;0;2600;-43.7417;0.0205488;394.632
3529;"2024-02-07 12:15:20";120;0;2600;-43.7441;0.0160661;381.788
3530;"2024-02-07 12:15:20";120;0;2600;-43.7469;0.0166105;364.23
3531;"2024-02-07 12:15:20";120;0;2600;-43.7437;0.0145632;381.224
3532;"2024-02-07 12:15:20";120;0;2600;-43.7409;0.015356;341.482
3533;"2024-02-07 12:15:20";120;0;2600;-43.7337;0.0170127;294.916
3534;"2024-02-07 12:15:20";120;0;2600;-43.732;0.0185374;303.744
3535;"2024-02-07 12:15:20";120;0;2600;-43.7243;0.020246;332.774
3536;"2024-02-07 12:15:20";120;0;2600;-43.7157;0.0185624;335.702
3537;"2024-02-07 12:15:26";120;0;2700;-46.2582;0.0243508;267.006
3538;"2024-02-07 12:15:26";120;0;2700;-46.2675;0.0162637;286.839
3539;"2024-02-07 12:15:26";120;0;2700;-46.2688;0.0205785;261.375
3540;"2024-02-07 12:15:26";120;0;2700;-46.2757;0.0159722;244.038
3541;"2024-02-07 12:15:26";120;0;2700;-46.2702;0.0176549;256.442
3542;"2024-02-07 12:15:26";120;0;2700;-46.2749;0.0161921;273.173
3543;"2024-02-07 12:15:26";120;0;2700;-46.2725;0.019653;285.222
3544;"2024-02-07 12:15:26";120;0;2700;-46.269;0.0183922;274.721
3545;"2024-02-07 12:15:26";120;0;2700;-46.2701;0.0188044;269.114
3546;"2024-02-07 12:15:26";120;0;2700;-46.2687;0.0153282;255.529
3547;"2024-02-07 12:15:26";120;0;2700;-46.2714;0.0167416;248.828
3548;"2024-02-07 12:15:26";120;0;2700;-46.2741;0.0173254;280.739
3549;"2024-02-07 12:15:26";120;0;2700;-46.2831;0.0172659;294.098
3550;"2024-02-07 12:16:07";130;0;700;-57.6914;0.052586;29.6655
3551;"2024-02-07 12:16:07";130;0;700;-57.5971;0.0414465;31.1586
3552;"2024-02-07 12:16:07";130;0;700;-57.476;0.0500915;31.1345
3553;"2024-02-07 12:16:07";130;0;700;-57.3709;0.0537175;31.7261
3554;"2024-02-07 12:16:07";130;0;700;-57.2551;0.0454454;30.4347
3555;"2024-02-07 12:16:07";130;0;700;-57.0836;0.0483656;33.4473
3556;"2024-02-07 12:16:07";130;0;700;-56.9364;0.0440548;31.8957
3557;"2024-02-07 12:16:07";130;0;700;-56.812;0.0487908;35.204
3558;"2024-02-07 12:16:07";130;0;700;-56.7118;0.0437376;34.9782
3559;"2024-02-07 12:16:07";130;0;700;-56.668;0.0482391;32.0617
3560;"2024-02-07 12:16:07";130;0;700;-56.6202;0.047421;28.434
3561;"2024-02-07 12:16:07";130;0;700;-56.6543;0.05201;26.6482
3562;"2024-02-07 12:16:07";130;0;700;-56.6916;0.04833;25.1049
3563;"2024-02-07 12:16:14";130;0;800;-51.7862;0.0288233;157.549
3564;"2024-02-07 12:16:14";130;0;800;-51.7729;0.0437074;154.771
3565;"2024-02-07 12:16:14";130;0;800;-51.7626;0.033502;159.562
3566;"2024-02-07 12:16:14";130;0;800;-51.7863;0.0505042;156.514
3567;"2024-02-07 12:16:14";130;0;800;-51.8136;0.048714;147.456
3568;"2024-02-07 12:16:14";130;0;800;-51.8115;0.0357006;171.65
3569;"2024-02-07 12:16:14";130;0;800;-51.8153;0.0350198;172.233
3570;"2024-02-07 12:16:14";130;0;800;-51.8192;0.0228774;157.22
3571;"2024-02-07 12:16:14";130;0;800;-51.8393;0.0349378;169.288
3572;"2024-02-07 12:16:14";130;0;800;-51.8313;0.0270024;183.678
3573;"2024-02-07 12:16:14";130;0;800;-51.7975;0.036663;157.777
3574;"2024-02-07 12:16:14";130;0;800;-51.7803;0.0312938;149.141
3575;"2024-02-07 12:16:14";130;0;800;-51.7476;0.0293948;146.435
3576;"2024-02-07 12:16:20";130;0;900;-53.8831;0.0348364;103.065
3577;"2024-02-07 12:16:20";130;0;900;-53.8772;0.0436186;92.235
3578;"2024-02-07 12:16:20";130;0;900;-53.8846;0.0395738;90.7342
3579;"2024-02-07 12:16:20";130;0;900;-53.8656;0.036827;91.728
3580;"2024-02-07 12:16:20";130;0;900;-53.8764;0.0326249;91.5897
3581;"2024-02-07 12:16:20";130;0;900;-53.8846;0.0357773;99.6432
3582;"2024-02-07 12:16:20";130;0;900;-53.8871;0.0414095;102.228
3583;"2024-02-07 12:16:20";130;0;900;-53.8819;0.0364782;109.918
3584;"2024-02-07 12:16:20";130;0;900;-53.8777;0.0326447;98.0131
3585;"2024-02-07 12:16:20";130;0;900;-53.9027;0.0301776;83.58
3586;"2024-02-07 12:16:20";130;0;900;-53.9064;0.0351536;87.396
3587;"2024-02-07 12:16:20";130;0;900;-53.914;0.0352401;94.5116
3588;"2024-02-07 12:16:20";130;0;900;-53.9228;0.0399573;99.136
3589;"2024-02-07 12:16:26";130;0;1000;-57.4481;0.0470968;56.1138
3590;"2024-02-07 12:16:26";130;0;1000;-57.4326;0.0562002;50.2126
3591;"2024-02-07 12:16:26";130;0;1000;-57.4326;0.0555664;47.1078
3592;"2024-02-07 12:16:26";130;0;1000;-57.4373;0.0539798;45.3951
3593;"2024-02-07 12:16:26";130;0;1000;-57.4419;0.059834;47.9376
3594;"2024-02-07 12:16:26";130;0;1000;-57.4395;0.0591758;48.4849
3595;"2024-02-07 12:16:26";130;0;1000;-57.4321;0.057235;51.5301
3596;"2024-02-07 12:16:26";130;0;1000;-57.4065;0.0585805;62.5078
3597;"2024-02-07 12:16:26";130;0;1000;-57.3769;0.0540194;62.9218
3598;"2024-02-07 12:16:26";130;0;1000;-57.3821;0.0545641;51.9876
3599;"2024-02-07 12:16:26";130;0;1000;-57.3831;0.0483672;55.4451
3600;"2024-02-07 12:16:26";130;0;1000;-57.4091;0.0512031;54.2458
3601;"2024-02-07 12:16:26";130;0;1000;-57.4175;0.0394494;48.709
3602;"2024-02-07 12:16:32";130;0;1100;-48.4689;0.0275871;169.95
3603;"2024-02-07 12:16:32";130;0;1100;-48.4939;0.0265408;170.988
3604;"2024-02-07 12:16:32";130;0;1100;-48.5193;0.0324137;165.64
3605;"2024-02-07 12:16:32";130;0;1100;-48.5466;0.0279791;184.505
3606;"2024-02-07 12:16:32";130;0;1100;-48.5442;0.026428;176.234
3607;"2024-02-07 12:16:32";130;0;1100;-48.5421;0.0251321;167.3
3608;"2024-02-07 12:16:32";130;0;1100;-48.5482;0.0219359;170.499
3609;"2024-02-07 12:16:32";130;0;1100;-48.5618;0.021889;158.443
3610;"2024-02-07 12:16:32";130;0;1100;-48.5531;0.0216864;160.374
3611;"2024-02-07 12:16:32";130;0;1100;-48.5615;0.0212287;167.355
3612;"2024-02-07 12:16:32";130;0;1100;-48.5568;0.0196704;177.732
3613;"2024-02-07 12:16:32";130;0;1100;-48.5503;0.0145275;197.214
3614;"2024-02-07 12:16:32";130;0;1100;-48.5503;0.0154302;200.127
3615;"2024-02-07 12:16:38";130;0;1200;-50.7051;0.259104;1.72541
3616;"2024-02-07 12:16:38";130;0;1200;-50.6942;0.260005;1.73544
3617;"2024-02-07 12:16:38";130;0;1200;-50.4049;0.288542;1.96417
3618;"2024-02-07 12:16:38";130;0;1200;-50.999;0.203055;2.78933
3619;"2024-02-07 12:16:38";130;0;1200;-50.9879;0.213083;2.80552
3620;"2024-02-07 12:16:38";130;0;1200;-50.9835;0.212988;2.79521
3621;"2024-02-07 12:16:38";130;0;1200;-50.9825;0.187938;2.76202
3622;"2024-02-07 12:16:38";130;0;1200;-51.3209;0.0941485;5.4463
3623;"2024-02-07 12:16:38";130;0;1200;-51.2699;0.0963536;5.52451
3624;"2024-02-07 12:16:38";130;0;1200;-50.914;0.151937;3.0553
3625;"2024-02-07 12:16:38";130;0;1200;-50.9156;0.159985;3.06273
3626;"2024-02-07 12:16:38";130;0;1200;-50.5748;0.151356;2.45516
3627;"2024-02-07 12:16:38";130;0;1200;-50.8793;0.119474;2.40505
3628;"2024-02-07 12:16:44";130;0;1300;-57.0725;0.215092;3.63775
3629;"2024-02-07 12:16:44";130;0;1300;-57.0711;0.214112;3.61043
3630;"2024-02-07 12:16:44";130;0;1300;-57.0672;0.213167;3.62522
3631;"2024-02-07 12:16:44";130;0;1300;-57.3234;0.113208;6.18686
3632;"2024-02-07 12:16:44";130;0;1300;-57.342;0.103146;6.45252
3633;"2024-02-07 12:16:44";130;0;1300;-57.3666;0.12198;6.57818
3634;"2024-02-07 12:16:44";130;0;1300;-57.3724;0.11015;6.36383
3635;"2024-02-07 12:16:44";130;0;1300;-57.3885;0.10302;6.10259
3636;"2024-02-07 12:16:44";130;0;1300;-57.4123;0.097147;5.96731
3637;"2024-02-07 12:16:44";130;0;1300;-57.4078;0.092535;5.91713
3638;"2024-02-07 12:16:44";130;0;1300;-57.6313;0.0538632;41.6062
3639;"2024-02-07 12:16:44";130;0;1300;-57.6377;0.048867;37.9365
3640;"2024-02-07 12:16:44";130;0;1300;-57.6787;0.0501938;35.2234
3641;"2024-02-07 12:16:50";130;0;1400;-58.4772;0.0770374;22.87
3642;"2024-02-07 12:16:50";130;0;1400;-58.4757;0.0875822;23.8026
3643;"2024-02-07 12:16:50";130;0;1400;-58.4689;0.0784586;24.6567
3644;"2024-02-07 12:16:50";130;0;1400;-58.5003;0.0620372;27.4057
3645;"2024-02-07 12:16:51";130;0;1400;-58.4921;0.0548476;25.1258
3646;"2024-02-07 12:16:51";130;0;1400;-58.4504;0.0615532;23.1278
3647;"2024-02-07 12:16:51";130;0;1400;-58.4584;0.0629679;23.3463
3648;"2024-02-07 12:16:51";130;0;1400;-58.4626;0.0633266;23.5291
3649;"2024-02-07 12:16:51";130;0;1400;-58.4447;0.0535213;26.6755
3650;"2024-02-07 12:16:51";130;0;1400;-58.4335;0.0512572;30.6792
3651;"2024-02-07 12:16:51";130;0;1400;-58.4331;0.0489227;32.9497
3652;"2024-02-07 12:16:51";130;0;1400;-58.4218;0.0566546;31.9841
3653;"2024-02-07 12:16:51";130;0;1400;-58.4267;0.0545676;32.9757
3654;"2024-02-07 12:16:57";130;0;1500;-57.5247;0.060526;41.0519
3655;"2024-02-07 12:16:57";130;0;1500;-57.5357;0.0622772;37.8127
3656;"2024-02-07 12:16:57";130;0;1500;-57.2425;0.0979786;8.11729
3657;"2024-02-07 12:16:57";130;0;1500;-57.244;0.112276;8.43115
3658;"2024-02-07 12:16:57";130;0;1500;-55.6353;0.675589;2.47255
3659;"2024-02-07 12:16:57";130;0;1500;-55.6649;0.682036;2.50561
3660;"2024-02-07 12:16:57";130;0;1500;-55.5899;0.618313;2.42623
3661;"2024-02-07 12:16:57";130;0;1500;-55.5515;0.620282;2.38735
3662;"2024-02-07 12:16:57";130;0;1500;-55.5634;0.63603;2.40988
3663;"2024-02-07 12:16:57";130;0;1500;-55.5698;0.628394;2.37889
3664;"2024-02-07 12:16:57";130;0;1500;-55.5703;0.600011;2.32465
3665;"2024-02-07 12:16:57";130;0;1500;-55.5866;0.586251;2.30886
3666;"2024-02-07 12:16:57";130;0;1500;-55.7746;0.603553;2.29224
3667;"2024-02-07 12:17:03";130;0;1600;-55.7264;0.126651;7.8955
3668;"2024-02-07 12:17:03";130;0;1600;-55.7436;0.126217;8.0821
3669;"2024-02-07 12:17:03";130;0;1600;-55.8937;0.111151;11.0245
3670;"2024-02-07 12:17:03";130;0;1600;-55.8956;0.116061;11.0919
3671;"2024-02-07 12:17:03";130;0;1600;-56.1534;0.117969;15.5889
3672;"2024-02-07 12:17:03";130;0;1600;-56.1706;0.11289;15.6423
3673;"2024-02-07 12:17:03";130;0;1600;-56.1374;0.120284;16.2522
3674;"2024-02-07 12:17:03";130;0;1600;-56.4281;0.0602652;33.4208
3675;"2024-02-07 12:17:03";130;0;1600;-56.4104;0.0451222;31.9687
3676;"2024-02-07 12:17:03";130;0;1600;-56.5795;0.0425038;51.3005
3677;"2024-02-07 12:17:03";130;0;1600;-56.4831;0.0383684;41.1624
3678;"2024-02-07 12:17:03";130;0;1600;-56.0833;0.144054;12.0818
3679;"2024-02-07 12:17:03";130;0;1600;-56.1041;0.15171;12.1854
3680;"2024-02-07 12:17:09";130;0;1700;-56.7105;0.0571094;18.2853
3681;"2024-02-07 12:17:09";130;0;1700;-56.6432;0.060274;12.417
3682;"2024-02-07 12:17:09";130;0;1700;-56.6296;0.0574829;12.908
3683;"2024-02-07 12:17:09";130;0;1700;-56.7089;0.0585105;13.1451
3684;"2024-02-07 12:17:09";130;0;1700;-56.6691;0.0628269;18.667
3685;"2024-02-07 12:17:09";130;0;1700;-56.6801;0.0654669;18.026
3686;"2024-02-07 12:17:09";130;0;1700;-56.5794;0.0609772;17.8041
3687;"2024-02-07 12:17:09";130;0;1700;-56.4846;0.0703709;14.0897
3688;"2024-02-07 12:17:09";130;0;1700;-56.4689;0.081547;14.2339
3689;"2024-02-07 12:17:09";130;0;1700;-56.5674;0.0849547;15.1896
3690;"2024-02-07 12:17:09";130;0;1700;-56.5712;0.0924654;15.3642
3691;"2024-02-07 12:17:09";130;0;1700;-56.6474;0.0832047;19.4527
3692;"2024-02-07 12:17:09";130;0;1700;-56.6583;0.0719547;20.2568
3693;"2024-02-07 12:17:15";130;0;1800;-53.6079;0.0278324;106.268
3694;"2024-02-07 12:17:15";130;0;1800;-53.5947;0.0259923;115.945
3695;"2024-02-07 12:17:15";130;0;1800;-53.5891;0.0284888;119.775
3696;"2024-02-07 12:17:15";130;0;1800;-53.5723;0.0290313;125.527
3697;"2024-02-07 12:17:15";130;0;1800;-53.5561;0.0292944;119.99
3698;"2024-02-07 12:17:15";130;0;1800;-53.5559;0.0323062;125.448
3699;"2024-02-07 12:17:15";130;0;1800;-53.5544;0.0304257;113.144
3700;"2024-02-07 12:17:15";130;0;1800;-53.5504;0.038535;109.934
3701;"2024-02-07 12:17:15";130;0;1800;-53.5738;0.0320041;107.671
3702;"2024-02-07 12:17:15";130;0;1800;-53.571;0.046682;99.0849
3703;"2024-02-07 12:17:15";130;0;1800;-53.5789;0.0378031;84.9571
3704;"2024-02-07 12:17:15";130;0;1800;-53.5969;0.0419627;85.6036
3705;"2024-02-07 12:17:15";130;0;1800;-53.6028;0.038187;82.1549
3706;"2024-02-07 12:17:21";130;0;1900;-60.2574;0.0435038;-0.0191718
3707;"2024-02-07 12:17:21";130;0;1900;-60.2474;0.049419;-0.00845917
3708;"2024-02-07 12:17:21";130;0;1900;-60.2675;0.0520085;-0.0177019
3709;"2024-02-07 12:17:21";130;0;1900;-60.2458;0.0536938;0.000695473
3710;"2024-02-07 12:17:21";130;0;1900;-60.2719;0.0533939;-0.00417942
3711;"2024-02-07 12:17:21";130;0;1900;-60.2572;0.053925;0.00313609
3712;"2024-02-07 12:17:21";130;0;1900;-60.2565;0.0564271;0.00601974
3713;"2024-02-07 12:17:21";130;0;1900;-60.2545;0.0693906;0.0125919
3714;"2024-02-07 12:17:21";130;0;1900;-60.2471;0.0811257;0.0168356
3715;"2024-02-07 12:17:21";130;0;1900;-60.2212;0.082073;0.0172476
3716;"2024-02-07 12:17:21";130;0;1900;-60.2178;0.0748202;0.0140257
3717;"2024-02-07 12:17:21";130;0;1900;-60.2399;0.073826;0.00694395
3718;"2024-02-07 12:17:21";130;0;1900;-60.2314;0.0669424;0.0130149
3719;"2024-02-07 12:17:27";130;0;2000;-56.046;0.0435198;83.7514
3720;"2024-02-07 12:17:27";130;0;2000;-56.05;0.0384839;79.2824
3721;"2024-02-07 12:17:27";130;0;2000;-56.0431;0.0382656;84.3735
3722;"2024-02-07 12:17:27";130;0;2000;-56.0578;0.037957;77.1658
3723;"2024-02-07 12:17:27";130;0;2000;-56.0551;0.0407135;73.886
3724;"2024-02-07 12:17:27";130;0;2000;-56.0712;0.0374362;76.0445
3725;"2024-02-07 12:17:27";130;0;2000;-56.0548;0.0418096;75.1008
3726;"2024-02-07 12:17:27";130;0;2000;-56.062;0.0405231;81.4279
3727;"2024-02-07 12:17:27";130;0;2000;-56.0676;0.0358863;82.0346
3728;"2024-02-07 12:17:27";130;0;2000;-56.0555;0.0434057;87.5556
3729;"2024-02-07 12:17:27";130;0;2000;-56.0561;0.0464002;84.6838
3730;"2024-02-07 12:17:27";130;0;2000;-56.0435;0.0502827;76.7769
3731;"2024-02-07 12:17:27";130;0;2000;-56.0385;0.0512085;81.8731
3732;"2024-02-07 12:17:34";130;0;2100;-59.9491;0.0510684;8.68286
3733;"2024-02-07 12:17:34";130;0;2100;-59.9124;0.053197;9.66534
3734;"2024-02-07 12:17:34";130;0;2100;-59.9048;0.0527305;9.03749
3735;"2024-02-07 12:17:34";130;0;2100;-59.899;0.0624334;8.60262
3736;"2024-02-07 12:17:34";130;0;2100;-59.9397;0.0724741;9.03053
3737;"2024-02-07 12:17:34";130;0;2100;-59.9506;0.0729685;8.8479
3738;"2024-02-07 12:17:34";130;0;2100;-59.9554;0.0729234;9.81074
3739;"2024-02-07 12:17:34";130;0;2100;-59.9716;0.0801009;10.1254
3740;"2024-02-07 12:17:34";130;0;2100;-59.9891;0.081271;9.09459
3741;"2024-02-07 12:17:34";130;0;2100;-60.0002;0.0753874;8.67069
3742;"2024-02-07 12:17:34";130;0;2100;-60.0018;0.0774169;8.31788
3743;"2024-02-07 12:17:34";130;0;2100;-60.0289;0.0590235;7.18585
3744;"2024-02-07 12:17:34";130;0;2100;-60.0346;0.0495198;7.53596
3745;"2024-02-07 12:17:40";130;0;2200;-50.6716;0.0219701;192.273
3746;"2024-02-07 12:17:40";130;0;2200;-50.6503;0.0289182;222.506
3747;"2024-02-07 12:17:40";130;0;2200;-50.6189;0.0258603;199.424
3748;"2024-02-07 12:17:40";130;0;2200;-50.5861;0.0236391;211.526
3749;"2024-02-07 12:17:40";130;0;2200;-50.5542;0.0136114;209.91
3750;"2024-02-07 12:17:40";130;0;2200;-50.5251;0.0188123;212.819
3751;"2024-02-07 12:17:40";130;0;2200;-50.4692;0.0186919;241.005
3752;"2024-02-07 12:17:40";130;0;2200;-50.4128;0.0209123;242.219
3753;"2024-02-07 12:17:40";130;0;2200;-50.3807;0.0257375;268.633
3754;"2024-02-07 12:17:40";130;0;2200;-50.3608;0.0300051;261.005
3755;"2024-02-07 12:17:40";130;0;2200;-50.3169;0.0286383;240.723
3756;"2024-02-07 12:17:40";130;0;2200;-50.2782;0.0252575;235.25
3757;"2024-02-07 12:17:40";130;0;2200;-50.2402;0.0225214;236.935
3758;"2024-02-07 12:17:46";130;0;2300;-43.6351;0.0173928;285.716
3759;"2024-02-07 12:17:46";130;0;2300;-43.6379;0.0144982;267.29
3760;"2024-02-07 12:17:46";130;0;2300;-43.6256;0.0168098;256.065
3761;"2024-02-07 12:17:46";130;0;2300;-43.6142;0.0180946;258.749
3762;"2024-02-07 12:17:46";130;0;2300;-43.5862;0.0208805;248.241
3763;"2024-02-07 12:17:46";130;0;2300;-43.5475;0.0190168;215.091
3764;"2024-02-07 12:17:46";130;0;2300;-43.5067;0.0206309;233.154
3765;"2024-02-07 12:17:46";130;0;2300;-43.4724;0.0163599;242.185
3766;"2024-02-07 12:17:46";130;0;2300;-43.4427;0.0155894;258.495
3767;"2024-02-07 12:17:46";130;0;2300;-43.423;0.0131355;244.496
3768;"2024-02-07 12:17:46";130;0;2300;-43.402;0.0141269;250.82
3769;"2024-02-07 12:17:46";130;0;2300;-43.3863;0.0118106;284.758
3770;"2024-02-07 12:17:46";130;0;2300;-43.3872;0.0195627;285.362
3771;"2024-02-07 12:17:52";130;0;2400;-50.5017;0.0171495;227.086
3772;"2024-02-07 12:17:52";130;0;2400;-50.5528;0.0196669;238.568
3773;"2024-02-07 12:17:52";130;0;2400;-50.5391;0.0227514;232.492
3774;"2024-02-07 12:17:52";130;0;2400;-50.5565;0.0221373;253.653
3775;"2024-02-07 12:17:52";130;0;2400;-50.5531;0.0180765;256.722
3776;"2024-02-07 12:17:52";130;0;2400;-50.5476;0.0182343;275.859
3777;"2024-02-07 12:17:52";130;0;2400;-50.524;0.0190898;271.26
3778;"2024-02-07 12:17:52";130;0;2400;-50.502;0.0216959;242.695
3779;"2024-02-07 12:17:52";130;0;2400;-50.4725;0.024029;244.347
3780;"2024-02-07 12:17:52";130;0;2400;-50.4399;0.0248066;263.563
3781;"2024-02-07 12:17:52";130;0;2400;-50.3873;0.024158;263.705
3782;"2024-02-07 12:17:52";130;0;2400;-50.3375;0.0246328;268.99
3783;"2024-02-07 12:17:52";130;0;2400;-50.3073;0.0207705;262.445
3784;"2024-02-07 12:17:58";130;0;2500;-57.0836;0.0380877;113.589
3785;"2024-02-07 12:17:58";130;0;2500;-57.4232;0.0404433;124.749
3786;"2024-02-07 12:17:58";130;0;2500;-57.6405;0.0330073;123.605
3787;"2024-02-07 12:17:58";130;0;2500;-57.7282;0.0248779;109.907
3788;"2024-02-07 12:17:58";130;0;2500;-57.7026;0.0206217;114.032
3789;"2024-02-07 12:17:58";130;0;2500;-57.6443;0.0209843;119.969
3790;"2024-02-07 12:17:58";130;0;2500;-57.6293;0.0239022;118.588
3791;"2024-02-07 12:17:58";130;0;2500;-57.7327;0.0261923;115.217
3792;"2024-02-07 12:17:58";130;0;2500;-57.9184;0.0315919;108.096
3793;"2024-02-07 12:17:58";130;0;2500;-58.1714;0.0329451;108.422
3794;"2024-02-07 12:17:58";130;0;2500;-58.4567;0.0315857;119.29
3795;"2024-02-07 12:17:58";130;0;2500;-58.7501;0.0388245;111.571
3796;"2024-02-07 12:17:58";130;0;2500;-58.9918;0.0394272;105.942
3797;"2024-02-07 12:18:04";130;0;2600;-61.1895;0.0589611;66.1301
3798;"2024-02-07 12:18:04";130;0;2600;-61.2316;0.0634495;69.0671
3799;"2024-02-07 12:18:04";130;0;2600;-61.2485;0.084278;55.1007
3800;"2024-02-07 12:18:04";130;0;2600;-61.2771;0.0785327;58.1183
3801;"2024-02-07 12:18:04";130;0;2600;-61.3021;0.0660619;62.0736
3802;"2024-02-07 12:18:04";130;0;2600;-61.3307;0.0737027;59.3934
3803;"2024-02-07 12:18:04";130;0;2600;-61.3325;0.0598457;55.9271
3804;"2024-02-07 12:18:04";130;0;2600;-61.289;0.0669685;50.3142
3805;"2024-02-07 12:18:04";130;0;2600;-61.1932;0.0766454;50.2753
3806;"2024-02-07 12:18:04";130;0;2600;-61.0065;0.0700566;52.0481
3807;"2024-02-07 12:18:04";130;0;2600;-60.7839;0.059293;52.0429
3808;"2024-02-07 12:18:04";130;0;2600;-60.5497;0.0475758;56.3796
3809;"2024-02-07 12:18:04";130;0;2600;-60.3701;0.0445853;58.8217
3810;"2024-02-07 12:18:10";130;0;2700;-47.7417;0.017202;268.361
3811;"2024-02-07 12:18:10";130;0;2700;-47.7508;0.0182792;267.154
3812;"2024-02-07 12:18:11";130;0;2700;-47.7602;0.0175693;298.832
3813;"2024-02-07 12:18:11";130;0;2700;-47.7668;0.0186193;282.12
3814;"2024-02-07 12:18:11";130;0;2700;-47.7659;0.0193756;258.409
3815;"2024-02-07 12:18:11";130;0;2700;-47.7666;0.0174041;300.89
3816;"2024-02-07 12:18:11";130;0;2700;-47.7746;0.017206;297.639
3817;"2024-02-07 12:18:11";130;0;2700;-47.7746;0.0132786;292.666
3818;"2024-02-07 12:18:11";130;0;2700;-47.7853;0.0167616;272.235
3819;"2024-02-07 12:18:11";130;0;2700;-47.7897;0.0157365;294.092
3820;"2024-02-07 12:18:11";130;0;2700;-47.8006;0.0165237;293.799
3821;"2024-02-07 12:18:11";130;0;2700;-47.7983;0.0173173;260.379
3822;"2024-02-07 12:18:11";130;0;2700;-47.8121;0.0178245;226.89
3823;"2024-02-07 12:18:49";140;0;700;-56.241;0.0586661;17.1869
3824;"2024-02-07 12:18:49";140;0;700;-56.1894;0.0614467;17.9009
3825;"2024-02-07 12:18:49";140;0;700;-56.1627;0.0540489;18.8295
3826;"2024-02-07 12:18:49";140;0;700;-56.2159;0.0628332;18.4689
3827;"2024-02-07 12:18:49";140;0;700;-56.2577;0.0577235;17.1825
3828;"2024-02-07 12:18:49";140;0;700;-56.3353;0.0600007;16.9561
3829;"2024-02-07 12:18:49";140;0;700;-56.4153;0.0591427;16.6558
3830;"2024-02-07 12:18:49";140;0;700;-56.5013;0.070701;17.6146
3831;"2024-02-07 12:18:49";140;0;700;-56.5797;0.0754893;16.6237
3832;"2024-02-07 12:18:49";140;0;700;-56.6327;0.085949;16.2245
3833;"2024-02-07 12:18:49";140;0;700;-56.6664;0.0708363;16.0913
3834;"2024-02-07 12:18:49";140;0;700;-56.7086;0.0698017;15.6521
3835;"2024-02-07 12:18:49";140;0;700;-56.7265;0.0645803;15.363
3836;"2024-02-07 12:18:55";140;0;800;-50.8559;0.025034;140.195
3837;"2024-02-07 12:18:55";140;0;800;-50.8671;0.0288208;140.063
3838;"2024-02-07 12:18:55";140;0;800;-50.8808;0.0244686;151.01
3839;"2024-02-07 12:18:55";140;0;800;-50.8895;0.025473;166.348
3840;"2024-02-07 12:18:55";140;0;800;-50.8787;0.0268774;148.123
3841;"2024-02-07 12:18:55";140;0;800;-50.8712;0.0238627;146.475
3842;"2024-02-07 12:18:55";140;0;800;-50.8628;0.0243244;138.222
3843;"2024-02-07 12:18:55";140;0;800;-50.8624;0.0233619;138.547
3844;"2024-02-07 12:18:55";140;0;800;-50.8536;0.0267242;149.68
3845;"2024-02-07 12:18:55";140;0;800;-50.8564;0.0243062;143.907
3846;"2024-02-07 12:18:55";140;0;800;-50.8472;0.0288171;133.203
3847;"2024-02-07 12:18:55";140;0;800;-50.8341;0.0272839;137.249
3848;"2024-02-07 12:18:55";140;0;800;-50.8281;0.0273169;145.922
3849;"2024-02-07 12:19:01";140;0;900;-53.4537;0.023733;119.759
3850;"2024-02-07 12:19:01";140;0;900;-53.4333;0.0215887;125.242
